name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Gabriel Fernando de Jesus,FWD,Man City,5.5,0,0,5,0,12.3,282,239,0,0,1.6,0.4,2021-02-21T16:30:00Z,27,1,0,0,0,0,25,0,345766,1,0,3.0,1,-78780,16318,95098,92,False,0,25
Kenneth Zohore,FWD,West Brom,0.0,0,0,0,0,0.0,416,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,0,0,0,0,25,0,2473,0,0,0.0,0,-19,0,19,48,False,0,25
Richarlison de Andrade,FWD,Everton,3.5,0,2,29,1,1.1,166,244,0,1,5.4,31.4,2021-02-20T17:30:00Z,85,11,0,0,0,0,25,0,536131,2,0,21.0,8,-135370,21904,157274,79,False,0,25
Danny Welbeck,FWD,Brighton,0.6,0,0,-1,0,11.0,588,241,1,0,7.7,3.2,2021-02-22T20:00:00Z,45,6,0,0,0,0,25,0,21948,2,1,63.0,1,-225,1618,1843,55,True,0,25
Edward Nketiah,FWD,Arsenal,-0.3,0,0,0,0,0.0,22,239,0,0,0.0,0.0,2021-02-21T16:30:00Z,0,12,0,0,0,0,25,0,39220,1,0,0.0,0,-371,622,993,54,True,0,25
Timo Werner,FWD,Chelsea,5.5,0,0,3,0,5.2,117,246,1,0,1.9,1.4,2021-02-20T12:30:00Z,90,16,0,0,0,0,25,0,1002752,1,1,12.0,2,61206,90584,29378,92,False,0,25
Ollie Watkins,FWD,Aston Villa,3.7,0,0,5,0,15.8,514,240,2,0,7.0,10.2,2021-02-21T14:05:00Z,90,9,0,0,0,0,25,0,1851381,2,1,44.0,2,59100,191282,132182,65,True,0,25
Roberto Firmino,FWD,Liverpool,3.7,0,0,17,0,14.3,249,244,2,0,8.1,12.2,2021-02-20T17:30:00Z,90,7,0,0,0,0,25,0,408949,2,0,54.0,2,-30468,15096,45564,93,True,0,25
Dane Scarlett,FWD,Spurs,0.3,0,0,0,0,0.0,666,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,19,0,0,0,0,25,0,1687,1,2,0.0,0,-54,642,696,45,False,0,25
Che Adams,FWD,Southampton,3.5,0,0,3,0,0.0,377,246,0,0,0.0,0.2,2021-02-20T12:30:00Z,5,5,0,0,0,0,25,0,435889,1,1,0.0,1,58838,93279,34441,58,True,0,25
Che Adams,FWD,Southampton,3.5,0,0,0,0,13.2,377,172,3,0,5.9,4.6,2021-02-23T18:00:00Z,90,10,0,0,0,0,25,0,435889,0,3,41.0,2,58838,93279,34441,58,False,0,25
Hal Robson-Kanu,FWD,West Brom,-0.3,0,0,0,0,0.0,408,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,0,0,0,0,25,0,6922,0,0,0.0,0,65,237,172,52,False,0,25
Andi Zeqiri,FWD,Brighton,0.2,0,0,0,0,0.0,574,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,0,0,0,0,25,0,6531,2,1,0.0,0,115,877,762,50,True,0,25
Carlos Vinicius Alves Morais,FWD,Spurs,0.5,0,0,0,0,0.0,564,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,19,0,0,0,0,25,0,7249,1,2,0.0,0,-1234,405,1639,69,False,0,25
Christian Benteke,FWD,Crystal Palace,2.4,0,3,30,0,0.3,132,241,0,1,5.1,32.2,2021-02-22T20:00:00Z,15,3,0,0,0,0,25,0,41474,2,1,18.0,8,-2351,2260,4611,55,False,0,25
Joshua King,FWD,Everton,0.8,0,0,0,0,0.0,651,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,0,0,0,0,25,0,14102,2,0,0.0,0,-5619,1789,7408,55,False,0,25
Cheikh Diaby,FWD,West Brom,-0.5,0,0,0,0,0.0,621,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,0,0,0,0,25,0,6084,0,0,0.0,0,707,1499,792,45,False,0,25
Charlie Austin,FWD,West Brom,0.0,0,0,0,0,0.0,415,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,0,0,0,0,25,0,12139,0,0,0.0,0,-145,0,145,51,False,0,25
Ashley Barnes,FWD,Burnley,2.7,0,0,0,0,0.0,87,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,0,0,0,0,25,0,106496,0,0,0.0,0,1539,21423,19884,60,True,0,25
Albian Ajeti,FWD,West Ham,0.0,0,0,0,0,0.0,447,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,0,0,0,0,25,0,515,1,2,0.0,0,-1,0,1,55,True,0,25
Danny Ings,FWD,Southampton,5.1,0,0,-3,0,1.8,366,246,1,0,0.0,0.0,2021-02-20T12:30:00Z,84,5,0,0,0,0,25,0,1385122,1,1,4.0,2,616273,644025,27752,85,True,0,25
Danny Ings,FWD,Southampton,5.1,0,0,0,0,11.6,366,172,2,0,1.9,2.4,2021-02-23T18:00:00Z,32,10,0,0,0,0,25,0,1385122,0,3,5.0,1,616273,644025,27752,85,False,0,25
Bobby Decordova-Reid,FWD,Fulham,3.0,0,0,3,0,0.1,181,243,0,0,0.1,0.4,2021-02-20T20:00:00Z,1,15,0,0,0,0,25,0,103269,0,1,0.0,1,-7207,14107,21314,53,True,0,25
Michy Batshuayi,FWD,Crystal Palace,1.4,0,0,0,0,0.0,108,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,3,0,0,0,0,25,0,49875,2,1,0.0,0,-72,1507,1579,57,False,0,25
Ademipo Odubeko,FWD,West Ham,0.0,0,0,0,0,0.0,638,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,0,0,0,0,25,0,2836,1,2,0.0,0,240,630,390,45,True,0,25
Harry Kane,FWD,Spurs,2.2,0,0,6,0,16.6,388,247,2,0,7.5,1.8,2021-02-21T12:00:00Z,90,19,0,0,0,0,25,0,2020394,1,2,57.0,2,250424,291195,40771,110,False,0,25
Edinson Cavani,FWD,Man Utd,2.9,0,0,0,0,0.0,569,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,0,0,0,0,25,0,394604,1,3,0.0,0,-109669,26932,136601,80,True,0,25
Florin Andone,FWD,Brighton,0.0,0,0,0,0,0.0,64,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,0,0,0,0,25,0,5233,2,1,0.0,0,-129,73,202,48,True,0,25
Fabio Silva,FWD,Wolves,1.0,0,0,2,0,0.5,504,248,0,0,2.1,0.0,2021-02-19T20:00:00Z,3,10,0,0,0,0,25,0,84797,0,1,20.0,1,-3952,4432,8384,52,True,0,25
Chris Wood,FWD,Burnley,0.4,0,0,0,0,0.0,91,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,0,0,0,0,25,0,70318,0,0,0.0,0,-7288,469,7757,62,True,0,25
Connor Wickham,FWD,Crystal Palace,0.0,0,0,0,0,0.0,136,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,3,0,0,0,0,25,0,48109,2,1,0.0,0,-2214,990,3204,44,False,0,25
Glenn Murray,FWD,Brighton,0.0,0,0,0,0,0.0,53,241,0,0,0.0,0.0,2021-02-22T20:00:00Z,0,6,0,0,0,0,25,0,6552,2,1,0.0,0,-40,0,40,48,True,0,25
Patrick Cutrone,FWD,Wolves,0.0,0,0,0,0,0.0,626,248,0,0,0.0,0.0,2021-02-19T20:00:00Z,0,10,0,0,0,0,25,0,487,0,1,0.0,0,-47,0,47,59,True,0,25
Mbwana Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,0,0,0,0,25,0,2799,2,1,0.0,0,-11,0,11,59,True,0,25
Lys Mousset,FWD,Sheffield Utd,-0.5,0,0,0,0,0.0,359,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,8,0,0,0,0,25,0,5482,0,1,0.0,0,26,201,175,58,False,0,25
Joel Mumbongo,FWD,Burnley,0.8,0,0,2,0,0.3,613,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,9,18,0,0,0,0,25,0,2387,0,0,0.0,1,-135,365,500,45,True,0,25
Max Thompson,FWD,Burnley,0.5,0,0,0,0,0.0,591,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,0,0,0,0,25,0,9817,0,0,0.0,0,-163,593,756,45,True,0,25
Michael Obafemi,FWD,Southampton,0.0,0,0,0,0,0.0,381,246,0,0,0.0,0.0,2021-02-20T12:30:00Z,0,5,0,0,0,0,25,0,58085,1,1,0.0,0,-910,166,1076,46,True,0,25
Michael Obafemi,FWD,Southampton,0.0,0,0,0,0,0.0,381,172,0,0,0.0,0.0,2021-02-23T18:00:00Z,0,10,0,0,0,0,25,0,58085,0,3,0.0,0,-910,166,1076,46,False,0,25
Dominic Calvert-Lewin,FWD,Everton,4.5,1,0,7,0,0.3,164,244,0,0,1.4,3.0,2021-02-20T17:30:00Z,28,11,0,0,0,0,25,0,2700453,2,0,11.0,4,-472130,40568,512698,77,False,0,25
David McGoldrick,FWD,Sheffield Utd,0.5,0,0,-1,0,0.8,344,243,0,0,0.1,0.0,2021-02-20T20:00:00Z,16,8,0,0,0,0,25,0,144533,0,1,0.0,0,-3261,12395,15656,52,False,1,25
Yoshinori Muto,FWD,Newcastle,0.0,0,0,0,0,0.0,341,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,13,0,0,0,0,25,0,7036,1,3,0.0,0,-44,0,44,48,False,0,25
Antwoine Hackford,FWD,Sheffield Utd,-0.5,0,0,0,0,0.0,618,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,8,0,0,0,0,25,0,9051,0,1,0.0,0,899,2356,1457,44,False,0,25
Daniel N'Lundulu,FWD,Southampton,0.1,0,0,2,0,0.0,590,246,0,0,0.0,0.0,2021-02-20T12:30:00Z,1,5,0,0,0,0,25,0,18394,1,1,0.0,1,-86,1833,1919,45,True,0,25
Daniel N'Lundulu,FWD,Southampton,0.1,0,0,0,0,0.0,590,172,0,0,0.0,0.0,2021-02-23T18:00:00Z,0,10,0,0,0,0,25,0,18394,0,3,0.0,0,-86,1833,1919,45,False,0,25
Aleksandar Mitrović,FWD,Fulham,0.0,0,0,0,0,0.0,184,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,15,0,0,0,0,25,0,281000,0,1,0.0,0,-17821,1070,18891,55,True,0,25
Anthony Martial,FWD,Man Utd,4.1,0,0,6,0,14.6,303,245,1,0,4.4,8.6,2021-02-21T19:00:00Z,69,14,0,0,0,0,25,0,365331,1,3,21.0,2,-23530,11340,34870,87,True,0,25
Jay Rodriguez,FWD,Burnley,4.0,0,0,-3,1,1.7,86,242,0,0,3.6,10.8,2021-02-20T15:00:00Z,80,18,0,0,0,0,25,0,44733,0,0,23.0,2,20059,22770,2711,58,True,0,25
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,-0.1,0,0,1,0,32.1,340,245,1,0,7.2,12.8,2021-02-21T19:00:00Z,55,13,0,0,0,0,25,0,26921,1,3,27.0,0,-799,966,1765,57,False,1,25
Ellis Simms,FWD,Everton,0.0,0,0,0,0,0.0,596,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,0,0,0,0,25,0,4815,2,0,0.0,0,-181,0,181,45,False,0,25
Patrick Bamford,FWD,Leeds,12.0,0,0,5,0,4.8,202,248,1,0,4.7,4.4,2021-02-19T20:00:00Z,90,20,0,0,0,0,25,0,4714323,0,1,38.0,2,520289,552561,32272,69,False,0,25
Patrick Bamford,FWD,Leeds,12.0,0,0,29,1,11.0,202,172,0,1,8.7,45.8,2021-02-23T18:00:00Z,90,16,0,0,0,0,25,0,4714323,0,3,30.0,6,520289,552561,32272,69,True,0,25
Karlan Grant,FWD,West Brom,0.5,0,0,0,0,0.0,582,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,0,0,0,0,25,0,2748,0,0,0.0,0,-30,240,270,57,False,0,25
Callum Robinson,FWD,West Brom,0.1,0,0,0,0,0.0,358,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,4,0,0,0,0,25,0,53510,0,0,0.0,0,-3589,3569,7158,54,False,0,25
Oliver McBurnie,FWD,Sheffield Utd,0.9,0,0,4,0,1.2,357,243,1,0,1.0,9.0,2021-02-20T20:00:00Z,90,8,0,0,0,0,25,0,15015,0,1,0.0,2,-57,384,441,56,False,0,25
Sergio Agüero,FWD,Man City,0.5,0,0,0,0,0.0,268,239,0,0,0.0,0.0,2021-02-21T16:30:00Z,0,1,0,0,0,0,25,0,90832,1,0,0.0,0,2124,3554,1430,103,False,0,25
Jordan Ayew,FWD,Crystal Palace,3.0,1,0,19,0,14.9,140,241,1,0,4.7,32.4,2021-02-22T20:00:00Z,90,3,0,0,0,0,25,0,126344,2,1,0.0,5,-1362,5319,6681,56,False,0,25
Michail Antonio,FWD,West Ham,2.8,0,2,21,0,2.3,437,247,1,1,11.3,38.6,2021-02-21T12:00:00Z,90,17,0,0,0,0,25,0,1056700,1,2,72.0,7,-480525,8674,489199,66,True,1,25
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,506,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,13,0,0,0,0,25,0,685838,1,3,0.0,0,-358166,945,359111,66,False,0,25
Leonardo Campana,FWD,Wolves,0.0,0,0,0,0,0.0,476,248,0,0,0.0,0.0,2021-02-19T20:00:00Z,0,10,0,0,0,0,25,0,24171,0,1,0.0,0,58,713,655,48,True,0,25
Keinan Davis,FWD,Aston Villa,-0.5,0,0,0,0,0.0,50,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,0,0,0,0,25,0,654062,2,1,0.0,0,-11315,21020,32335,43,True,0,25
Odion Ighalo,FWD,Man Utd,0.0,0,0,0,0,0.0,293,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,0,0,0,0,25,0,13534,1,3,0.0,0,-115,0,115,61,True,0,25
Olivier Giroud,FWD,Chelsea,2.7,0,0,0,0,0.0,103,246,0,0,0.0,0.0,2021-02-20T12:30:00Z,0,16,0,0,0,0,25,0,114668,1,1,0.0,0,21329,26553,5224,67,False,0,25
Josh Maja,FWD,Fulham,5.0,0,0,4,1,12.4,665,243,0,0,2.0,1.4,2021-02-20T20:00:00Z,85,15,0,0,0,0,25,0,73622,0,1,6.0,2,68686,73806,5120,55,True,0,25
Rhian Brewster,FWD,Sheffield Utd,0.1,0,0,0,0,0.0,262,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,8,0,0,0,0,25,0,509857,0,1,0.0,0,-9846,30464,40310,44,False,0,25
Andy Carroll,FWD,Newcastle,-0.1,0,0,0,0,0.0,320,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,13,0,0,0,0,25,0,24780,1,3,0.0,0,-429,795,1224,52,False,0,25
Willian José Da Silva,FWD,Wolves,2.6,0,0,7,1,44.8,642,248,0,0,5.5,8.4,2021-02-19T20:00:00Z,86,10,0,0,0,0,25,0,22081,0,1,2.0,2,2319,7349,5030,70,True,0,25
Joe Gelhardt,FWD,Leeds,0.0,0,0,0,0,0.0,667,248,0,0,0.0,0.0,2021-02-19T20:00:00Z,0,20,0,0,0,0,25,0,532,0,1,0.0,0,200,336,136,45,False,0,25
Joe Gelhardt,FWD,Leeds,0.0,0,0,0,0,0.0,667,172,0,0,0.0,0.0,2021-02-23T18:00:00Z,0,16,0,0,0,0,25,0,532,0,3,0.0,0,200,336,136,45,True,0,25
Indiana Vassilev,FWD,Aston Villa,0.0,0,0,0,0,0.0,51,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,0,0,0,0,25,0,43773,2,1,0.0,0,-826,0,826,43,True,0,25
Wesley Moraes,FWD,Aston Villa,0.0,0,0,0,0,0.0,48,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,9,0,0,0,0,25,0,921,2,1,0.0,0,13,56,43,60,True,0,25
Sébastien Haller,FWD,West Ham,0.0,0,0,0,0,0.0,441,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,0,0,0,0,25,0,18339,1,2,0.0,0,-272,0,272,61,True,0,25
Matej Vydra,FWD,Burnley,1.3,0,0,4,1,6.2,93,242,0,0,1.6,4.2,2021-02-20T15:00:00Z,90,18,0,0,0,0,25,0,53550,0,0,6.0,2,-4402,2378,6780,48,True,0,25
Billy Sharp,FWD,Sheffield Utd,2.5,0,0,5,0,13.8,343,243,1,0,1.8,2.2,2021-02-20T20:00:00Z,90,8,0,0,0,0,25,0,16593,0,1,2.0,2,130,1756,1626,55,False,0,25
Rodrigo Moreno,FWD,Leeds,0.1,0,0,0,0,0.0,492,248,0,0,0.0,0.0,2021-02-19T20:00:00Z,0,20,0,0,0,0,25,0,163853,0,1,0.0,0,-9404,520,9924,57,False,0,25
Rodrigo Moreno,FWD,Leeds,0.1,0,0,0,0,0.0,492,172,0,0,0.0,0.0,2021-02-23T18:00:00Z,0,16,0,0,0,0,25,0,163853,0,3,0.0,0,-9404,520,9924,57,True,0,25
Islam Slimani,FWD,Leicester,0.0,0,0,0,0,0.0,579,240,0,0,0.0,0.0,2021-02-21T14:05:00Z,0,2,0,0,0,0,25,0,4798,2,1,0.0,0,-90,0,90,49,False,0,25
Jordan Hugill,FWD,West Ham,0.0,0,0,0,0,0.0,444,247,0,0,0.0,0.0,2021-02-21T12:00:00Z,0,17,0,0,0,0,25,0,489,1,2,0.0,0,-2,0,2,55,True,0,25
Alexandre Lacazette,FWD,Arsenal,1.1,0,0,3,0,0.5,6,239,0,0,0.2,1.4,2021-02-21T16:30:00Z,17,12,0,0,0,0,25,0,396865,1,0,0.0,1,-112031,7246,119277,82,True,0,25
Tammy Abraham,FWD,Chelsea,0.8,0,0,0,0,2.4,118,246,1,0,0.4,0.0,2021-02-20T12:30:00Z,45,16,0,0,0,0,25,0,203293,1,1,4.0,1,-26559,5925,32484,72,False,0,25
Lewis Richardson,FWD,Burnley,0.5,0,0,0,0,0.0,592,242,0,0,0.0,0.0,2021-02-20T15:00:00Z,0,18,0,0,0,0,25,0,9668,0,0,0.0,0,-47,644,691,45,True,0,25
Cenk Tosun,FWD,Everton,0.0,0,0,0,0,0.0,153,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,0,11,0,0,0,0,25,0,2652,2,0,0.0,0,-87,0,87,60,False,0,25
Mbaye Diagne,FWD,West Brom,3.1,0,0,5,1,22.4,648,242,0,0,3.4,3.4,2021-02-20T15:00:00Z,90,4,0,0,0,0,25,0,33054,0,0,8.0,2,19860,23057,3197,60,False,0,25
Divock Origi,FWD,Liverpool,0.8,0,0,1,0,0.3,256,244,0,0,0.0,0.0,2021-02-20T17:30:00Z,3,7,0,0,0,0,25,0,48513,2,0,0.0,1,-637,1052,1689,51,True,0,25
Dwight Gayle,FWD,Newcastle,0.3,0,0,3,0,1.1,329,245,0,0,0.1,0.0,2021-02-21T19:00:00Z,11,13,0,0,0,0,25,0,3496,1,3,0.0,1,146,416,270,59,False,0,25
Liam Delap,FWD,Man City,0.5,0,0,0,0,0.0,539,239,0,0,0.0,0.0,2021-02-21T16:30:00Z,0,1,0,0,0,0,25,0,78896,1,0,0.0,0,2067,9057,6990,43,False,0,25
Aaron Connolly,FWD,Brighton,1.5,0,0,3,0,0.4,78,258,1,0,4.0,1.0,2021-02-27T15:00:00Z,60,18,0,0,0,0,26,0,24448,0,1,39.0,2,-82,1075,1157,52,False,0,26
Raúl Jiménez,FWD,Wolves,0.0,0,0,0,0,0.0,460,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,14,0,0,0,0,26,0,371741,1,1,0.0,0,-2492,182,2674,81,False,0,26
Raúl Jiménez,FWD,Wolves,0.0,0,0,0,0,0.0,460,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,12,0,0,0,0,26,0,371741,1,4,0.0,0,-2492,182,2674,81,False,0,26
Jean-Philippe Mateta,FWD,Crystal Palace,3.9,0,0,0,0,0.0,641,250,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,8,0,0,0,0,26,0,9318,0,0,0.0,0,6123,7117,994,58,True,0,26
Jean-Philippe Mateta,FWD,Crystal Palace,3.9,0,0,0,0,0.0,641,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,13,0,0,0,0,26,0,9318,0,0,0.0,0,6123,7117,994,58,True,0,26
Neal Maupay,FWD,Brighton,2.5,0,0,7,0,28.3,68,258,1,0,10.4,13.2,2021-02-27T15:00:00Z,90,18,0,0,0,0,26,0,227174,0,1,62.0,2,-16952,18245,35197,61,False,0,26
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,16,0,0,0,0,26,0,14911,0,1,0.0,0,-46,0,46,57,True,0,26
Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,169,287,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,18,0,0,0,0,26,0,14911,1,0,0.0,0,-46,0,46,57,False,0,26
Niall Huggins,FWD,Leeds,0.2,0,0,0,0,0.0,619,252,0,0,0.0,0.0,2021-02-27T17:30:00Z,0,2,0,0,0,0,26,0,4705,1,0,0.0,0,21,810,789,45,True,0,26
Shane Long,FWD,Southampton,0.0,0,0,0,0,0.0,361,251,0,0,0.0,0.0,2021-03-01T20:00:00Z,0,7,0,0,0,0,26,0,37802,0,1,0.0,0,-1058,0,1058,51,False,0,26
Jamie Vardy,FWD,Leicester,5.9,0,0,10,0,2.6,224,253,3,0,2.1,12.2,2021-02-28T12:00:00Z,90,1,0,0,0,0,26,0,1677796,3,1,6.0,2,247585,292684,45099,102,True,0,26
Jamie Vardy,FWD,Leicester,5.9,0,0,1,0,1.1,224,280,1,0,2.8,1.2,2021-03-03T18:00:00Z,90,4,0,0,0,0,26,0,1677796,1,1,26.0,2,247585,292684,45099,102,False,0,26
Léo Bonatini,FWD,Wolves,0.0,0,0,0,0,0.0,463,255,0,0,0.0,0.0,2021-02-27T20:00:00Z,0,14,0,0,0,0,26,0,9279,1,1,0.0,0,-54,0,54,48,False,0,26
Léo Bonatini,FWD,Wolves,0.0,0,0,0,0,0.0,463,284,0,0,0.0,0.0,2021-03-02T20:00:00Z,0,12,0,0,0,0,26,0,9279,1,4,0.0,0,-54,0,54,48,False,0,26
Kelechi Iheanacho,FWD,Leicester,6.9,0,0,-3,0,4.8,233,253,3,0,3.8,0.0,2021-02-28T12:00:00Z,90,1,0,0,0,0,26,0,24687,3,1,37.0,2,-693,1087,1780,56,True,0,26
Kelechi Iheanacho,FWD,Leicester,6.9,0,3,30,0,21.9,233,280,1,1,7.9,32.2,2021-03-03T18:00:00Z,66,4,0,0,0,0,26,0,24687,1,1,25.0,9,-693,1087,1780,56,False,0,26
Gabriel Fernando de Jesus,FWD,Man City,11.5,0,0,1,0,1.1,282,254,0,0,0.1,0.2,2021-02-27T12:30:00Z,29,19,0,0,0,0,26,0,287167,1,2,0.0,1,-59116,23636,82752,92,True,0,26
Gabriel Fernando de Jesus,FWD,Man City,11.5,0,3,54,0,23.7,282,284,1,2,21.1,72.2,2021-03-02T20:00:00Z,90,20,0,0,0,0,26,0,287167,1,4,115.0,13,-59116,23636,82752,92,True,0,26
Kenneth Zohore,FWD,West Brom,0.0,0,0,0,0,0.0,416,258,0,0,0.0,0.0,2021-02-27T15:00:00Z,0,3,0,0,0,0,26,0,2449,0,1,0.0,0,-24,0,24,48,True,0,26
Kenneth Zohore,FWD,West Brom,0.0,0,0,0,0,0.0,416,287,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,7,0,0,0,0,26,0,2449,1,0,0.0,0,-24,0,24,48,True,0,26
Richarlison de Andrade,FWD,Everton,11.7,0,2,28,1,1.3,166,251,0,1,9.4,36.0,2021-03-01T20:00:00Z,90,16,0,0,0,0,26,0,648119,0,1,57.0,8,100969,139621,38652,79,True,0,26
Richarlison de Andrade,FWD,Everton,11.7,0,3,36,1,4.8,166,287,0,1,14.1,41.4,2021-03-04T18:00:00Z,90,18,0,0,0,0,26,0,648119,1,0,95.0,9,100969,139621,38652,79,False,0,26
Danny Welbeck,FWD,Brighton,0.9,0,0,-9,0,0.3,588,258,0,0,0.2,0.0,2021-02-27T15:00:00Z,29,18,0,1,0,0,26,0,21653,0,1,6.0,-1,-471,1960,2431,55,False,0,26
Edward Nketiah,FWD,Arsenal,0.0,0,0,0,0,0.0,22,253,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,9,0,0,0,0,26,0,38784,3,1,0.0,0,-599,517,1116,54,False,0,26
Timo Werner,FWD,Chelsea,8.6,0,0,3,0,0.0,117,249,0,0,2.2,3.0,2021-02-28T16:30:00Z,12,13,0,0,0,0,26,0,937537,0,0,19.0,1,-62681,28529,91210,92,True,0,26
Timo Werner,FWD,Chelsea,8.6,0,0,-3,1,11.8,117,283,0,0,6.4,8.8,2021-03-04T20:15:00Z,90,11,0,0,0,0,26,0,937537,1,0,43.0,2,-62681,28529,91210,92,False,0,26
Ollie Watkins,FWD,Aston Villa,9.1,1,0,13,1,24.6,514,252,0,0,7.3,25.2,2021-02-27T17:30:00Z,90,10,0,0,0,0,26,0,2191797,1,0,23.0,5,318364,438701,120337,65,False,0,26
Ollie Watkins,FWD,Aston Villa,9.1,0,0,13,0,37.9,514,285,1,0,8.5,9.6,2021-03-03T18:00:00Z,90,15,0,0,0,0,26,0,2191797,0,1,37.0,2,318364,438701,120337,65,False,0,26
Roberto Firmino,FWD,Liverpool,7.0,1,0,17,1,16.1,249,256,0,0,4.7,7.8,2021-02-28T19:15:00Z,90,15,0,0,0,0,26,0,372009,2,0,23.0,5,-37903,16698,54601,92,False,0,26
Roberto Firmino,FWD,Liverpool,7.0,0,0,8,0,3.9,249,283,1,0,2.3,4.6,2021-03-04T20:15:00Z,90,5,0,0,0,0,26,0,372009,1,0,14.0,2,-37903,16698,54601,92,True,0,26
Dane Scarlett,FWD,Spurs,1.4,0,0,0,0,0.0,666,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,4,0,0,0,0,26,0,2101,0,4,0.0,0,208,755,547,45,True,0,26
Dane Scarlett,FWD,Spurs,1.4,0,0,0,0,0.0,666,321,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,8,0,0,0,0,26,0,2101,1,0,0.0,0,208,755,547,45,False,0,26
Che Adams,FWD,Southampton,1.7,0,0,4,0,2.7,377,251,1,0,1.5,4.2,2021-03-01T20:00:00Z,76,7,0,0,0,0,26,0,344098,0,1,8.0,2,-88046,22608,110654,58,False,0,26
Hal Robson-Kanu,FWD,West Brom,-0.7,0,0,4,0,0.0,408,258,0,0,0.1,1.2,2021-02-27T15:00:00Z,7,3,0,0,0,0,26,0,7022,0,1,0.0,1,76,374,298,52,True,0,26
Hal Robson-Kanu,FWD,West Brom,-0.7,0,0,3,0,12.8,408,287,0,0,2.3,2.0,2021-03-04T18:00:00Z,12,7,0,0,0,0,26,0,7022,1,0,8.0,1,76,374,298,52,True,0,26
Andi Zeqiri,FWD,Brighton,0.7,0,0,0,0,0.0,574,258,0,0,0.0,0.0,2021-02-27T15:00:00Z,0,18,0,0,0,0,26,0,6735,0,1,0.0,0,36,824,788,50,False,0,26
Carlos Vinicius Alves Morais,FWD,Spurs,1.6,0,0,0,0,0.0,564,257,0,0,0.0,0.0,2021-02-28T14:00:00Z,0,4,0,0,0,0,26,0,7181,0,4,0.0,0,-352,671,1023,69,True,0,26
Carlos Vinicius Alves Morais,FWD,Spurs,1.6,0,0,0,0,0.0,564,321,0,0,0.0,0.0,2021-03-04T18:00:00Z,0,8,0,0,0,0,26,0,7181,1,0,0.0,0,-352,671,1023,69,False,0,26
