name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Danny Ward,GK,Leicester,0.5,0,0,0,0,0.0,223,323,0,0,0.0,0.0,2021-04-26T19:00:00Z,0,6,0,0,0,0,33,0,12946,1,2,0.0,0,-31,63,94,43,True,0,33
Lee Grant,GK,Man Utd,0.5,0,0,0,0,0.0,604,322,0,0,0.0,0.0,2021-04-25T13:00:00Z,0,10,0,0,0,0,33,0,4534,0,0,0.0,0,-104,38,142,40,False,0,33
Matija Sarkic,GK,Wolves,0.0,0,0,0,0,0.0,472,328,0,0,0.0,0.0,2021-04-25T11:00:00Z,0,4,0,0,0,0,33,0,6657,4,0,0.0,0,-16,0,16,44,True,0,33
David Martin,GK,West Ham,0.0,0,0,0,0,0.0,429,327,0,0,0.0,0.0,2021-04-24T16:30:00Z,0,5,0,0,0,0,33,0,442510,1,0,0.0,0,-1145,3235,4380,39,True,0,33
Daniel Langley,GK,Newcastle,-1.0,0,0,0,0,0.0,606,324,0,0,0.0,0.0,2021-04-24T11:30:00Z,0,11,0,0,0,0,33,0,10577,1,1,0.0,0,1111,1650,539,39,False,0,33
Aaron Ramsdale,GK,Sheffield Utd,3.7,0,2,27,1,0.0,483,326,0,0,3.0,30.4,2021-04-24T19:00:00Z,90,3,0,0,0,0,33,4,140269,0,1,0.0,9,1095,3317,2222,46,True,0,33
Bailey Peacock-Farrell,GK,Burnley,-0.2,0,0,0,0,0.0,99,330,0,0,0.0,0.0,2021-05-03T19:15:00Z,0,19,0,0,0,0,34,0,92488,2,1,0.0,0,-828,618,1446,40,True,0,34
Sam Johnstone,GK,West Brom,7.0,0,2,27,0,0.0,417,338,1,0,6.5,64.6,2021-05-03T17:00:00Z,90,20,0,0,0,0,34,9,251826,1,1,0.0,7,14141,18254,4113,46,True,0,34
Christian Walton,GK,Brighton,0.0,0,0,0,0,0.0,503,329,0,0,0.0,0.0,2021-05-01T14:00:00Z,0,10,0,0,0,0,34,0,89323,0,2,0.0,0,-454,138,592,40,True,0,34
Thomas McGill,GK,Brighton,0.0,0,0,0,0,0.0,662,329,0,0,0.0,0.0,2021-05-01T14:00:00Z,0,10,0,0,0,0,34,0,28494,0,2,0.0,0,-173,476,649,39,True,0,34
Elia Caprile,GK,Leeds,0.0,0,0,0,0,0.0,532,329,0,0,0.0,0.0,2021-05-01T14:00:00Z,0,3,0,0,0,0,34,0,19377,0,2,0.0,0,-63,119,182,40,False,0,34
Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,325,335,0,0,0.0,0.0,2021-05-02T13:00:00Z,0,1,0,0,0,0,34,0,102791,2,0,0.0,0,-4840,73,4913,49,True,0,34
Tom Heaton,GK,Aston Villa,0.0,0,0,0,0,0.0,28,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,7,0,0,0,0,34,0,6134,2,1,0.0,0,-5,80,85,45,False,0,34
Andreas Söndergaard,GK,Wolves,0.5,0,0,0,0,0.0,617,338,0,0,0.0,0.0,2021-05-03T17:00:00Z,0,18,0,0,0,0,34,0,20163,1,1,0.0,0,-208,106,314,40,False,0,34
Emiliano Martínez,GK,Aston Villa,2.2,0,0,13,0,0.0,12,333,1,0,2.3,23.0,2021-05-01T19:00:00Z,90,7,0,0,0,0,34,2,3286703,2,1,0.0,2,-26535,11281,37816,54,False,0,34
Joe Hart,GK,Spurs,1.0,0,0,0,0,0.0,482,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,15,0,0,0,0,34,0,45666,0,4,0.0,0,-16,168,184,42,True,0,34
Robin Olsen,GK,Everton,2.5,0,0,0,0,0.0,573,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,2,0,0,0,0,34,0,11040,2,1,0.0,0,-508,257,765,45,True,0,34
Zack Steffen,GK,Man City,1.0,0,0,0,0,0.0,538,332,0,0,0.0,0.0,2021-05-01T11:30:00Z,0,6,0,0,0,0,34,0,5177,2,0,0.0,0,118,234,116,44,False,0,34
Kamil Miazek,GK,Leeds,0.0,0,0,0,0,0.0,208,329,0,0,0.0,0.0,2021-05-01T14:00:00Z,0,3,0,0,0,0,34,0,64634,0,2,0.0,0,-294,0,294,40,False,0,34
Kasper Schmeichel,GK,Leicester,3.3,0,0,11,0,0.0,217,336,1,0,1.4,14.2,2021-04-30T19:00:00Z,90,16,0,0,0,0,34,2,838882,1,1,0.0,2,1647,9425,7778,54,False,0,34
Illan Meslier,GK,Leeds,4.5,0,0,16,0,0.0,213,329,2,0,2.3,23.0,2021-05-01T14:00:00Z,90,3,0,0,0,0,34,3,602202,0,2,0.0,2,33248,38067,4819,47,False,0,34
Stephen Henderson,GK,Crystal Palace,-1.0,0,0,0,0,0.0,578,332,0,0,0.0,0.0,2021-05-01T11:30:00Z,0,12,0,0,0,0,34,0,35203,2,0,0.0,0,-184,220,404,40,True,0,34
Roberto Jimenez Gago,GK,West Ham,0.0,0,0,0,0,0.0,433,330,0,0,0.0,0.0,2021-05-03T19:15:00Z,0,4,0,0,0,0,34,0,769,2,1,0.0,0,0,0,0,45,False,0,34
Rui Pedro dos Santos Patrício,GK,Wolves,5.0,0,0,13,0,0.0,455,338,1,0,1.8,17.8,2021-05-03T17:00:00Z,90,18,0,0,0,0,34,2,430903,1,1,0.0,2,-9911,3599,13510,53,False,0,34
Hugo Lloris,GK,Spurs,4.5,0,0,22,1,0.0,383,337,0,0,1.0,10.4,2021-05-02T18:15:00Z,90,15,0,0,0,0,34,1,590605,0,4,0.0,6,12976,19212,6236,56,True,0,34
James Trafford,GK,Man City,1.0,0,0,0,0,0.0,595,332,0,0,0.0,0.0,2021-05-01T11:30:00Z,0,6,0,0,0,0,34,0,6175,2,0,0.0,0,-25,37,62,40,False,0,34
Michael Verrips,GK,Sheffield Utd,0.0,0,0,0,0,0.0,580,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,17,0,0,0,0,34,0,17784,0,4,0.0,0,-215,0,215,40,False,0,34
John Ruddy,GK,Wolves,0.5,0,0,0,0,0.0,453,338,0,0,0.0,0.0,2021-05-03T17:00:00Z,0,18,0,0,0,0,34,0,19029,1,1,0.0,0,-110,35,145,43,False,0,34
Alex McCarthy,GK,Southampton,1.5,0,1,25,0,0.0,363,336,1,0,5.4,54.2,2021-04-30T19:00:00Z,90,9,0,0,0,0,34,8,920435,1,1,0.0,5,-12105,2909,15014,44,True,0,34
Jonas Lössl,GK,Everton,0.0,0,0,0,0,0.0,151,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,2,0,0,0,0,34,0,7398,2,1,0.0,0,-24,0,24,43,True,0,34
Ørjan Nyland,GK,Aston Villa,0.0,0,0,0,0,0.0,35,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,7,0,0,0,0,34,0,279621,2,1,0.0,0,-1493,0,1493,40,False,0,34
Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,608,332,0,0,0.0,0.0,2021-05-01T11:30:00Z,0,6,0,0,0,0,34,0,10321,2,0,0.0,0,116,441,325,39,False,0,34
Martin Dubravka,GK,Newcastle,2.2,0,0,11,0,0.0,326,335,2,0,1.6,15.8,2021-05-02T13:00:00Z,90,1,0,0,0,0,34,2,24237,2,0,0.0,1,127,1566,1439,48,True,0,34
Alphonse Areola,GK,Fulham,1.5,0,0,14,0,0.0,516,331,2,0,2.8,28.0,2021-05-01T16:30:00Z,90,5,0,0,0,0,34,3,387649,0,2,0.0,2,-3222,3342,6564,46,False,0,34
Kepa Arrizabalaga,GK,Chelsea,2.7,0,0,0,0,0.0,112,331,0,0,0.0,0.0,2021-05-01T16:30:00Z,0,8,0,0,0,0,34,0,46716,0,2,0.0,0,285,982,697,47,True,0,34
Willy Caballero,GK,Chelsea,0.5,0,0,0,0,0.0,101,331,0,0,0.0,0.0,2021-05-01T16:30:00Z,0,8,0,0,0,0,34,0,15790,0,2,0.0,0,-16,25,41,46,True,0,34
Harry Lewis,GK,Southampton,-0.5,0,0,0,0,0.0,625,336,0,0,0.0,0.0,2021-04-30T19:00:00Z,0,9,0,0,0,0,34,0,2854,1,1,0.0,0,80,135,55,40,True,0,34
Harry Tyrer,GK,Everton,0.0,0,0,0,0,0.0,682,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,2,0,0,0,0,34,0,446,2,1,0.0,0,17,96,79,40,True,0,34
Jordan Pickford,GK,Everton,3.0,0,0,17,0,0.0,157,333,2,0,3.0,30.4,2021-05-01T19:00:00Z,90,2,0,0,0,0,34,3,384875,2,1,0.0,2,8909,11433,2524,48,True,0,34
Edouard Mendy,GK,Chelsea,4.0,0,0,26,1,0.0,548,331,0,0,2.0,19.6,2021-05-01T16:30:00Z,90,8,0,0,0,0,34,3,853339,0,2,0.0,7,14277,24376,10099,52,True,0,34
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,528,329,0,0,0.0,0.0,2021-05-01T14:00:00Z,0,10,0,0,0,0,34,0,62826,0,2,0.0,0,215,1109,894,39,True,0,34
Jed Steer,GK,Aston Villa,0.0,0,0,0,0,0.0,32,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,7,0,0,0,0,34,0,361632,2,1,0.0,0,-171,3507,3678,39,False,0,34
Mark Gillespie,GK,Newcastle,-1.0,0,0,0,0,0.0,488,335,0,0,0.0,0.0,2021-05-02T13:00:00Z,0,1,0,0,0,0,34,0,5900,2,0,0.0,0,-45,21,66,43,True,0,34
Vicente Guaita,GK,Crystal Palace,0.3,0,0,10,0,0.0,128,332,2,0,1.0,9.6,2021-05-01T11:30:00Z,90,12,0,0,0,0,34,1,238295,2,0,0.0,1,2344,4996,2652,48,True,0,34
Robert Sánchez,GK,Brighton,5.8,0,0,24,1,0.0,597,329,0,0,2.1,21.0,2021-05-01T14:00:00Z,90,10,0,0,0,0,34,2,307316,0,2,0.0,6,-6137,5489,11626,46,True,0,34
Nathan Trott,GK,West Ham,1.0,0,0,0,0,0.0,674,330,0,0,0.0,0.0,2021-05-03T19:15:00Z,0,4,0,0,0,0,34,0,616,2,1,0.0,0,-33,40,73,40,False,0,34
Rúnar Alex Rúnarsson,GK,Arsenal,1.0,0,0,0,0,0.0,547,335,0,0,0.0,0.0,2021-05-02T13:00:00Z,0,14,0,0,0,0,34,0,4035,2,0,0.0,0,-45,22,67,44,False,0,34
Fabricio Agosto Ramírez,GK,Fulham,-0.5,0,0,0,0,0.0,171,331,0,0,0.0,0.0,2021-05-01T16:30:00Z,0,5,0,0,0,0,34,0,175982,0,2,0.0,0,-876,1140,2016,39,False,0,34
Marek Rodák,GK,Fulham,-0.1,0,0,0,0,0.0,186,331,0,0,0.0,0.0,2021-05-01T16:30:00Z,0,5,0,0,0,0,34,0,20260,0,2,0.0,0,-34,85,119,43,False,0,34
Claudio Bravo,GK,Man City,0.0,0,0,0,0,0.0,267,332,0,0,0.0,0.0,2021-05-01T11:30:00Z,0,6,0,0,0,0,34,0,1645,2,0,0.0,0,-3,0,3,45,False,0,34
Francisco Casilla Cortés,GK,Leeds,0.0,0,0,0,0,0.0,194,329,0,0,0.0,0.0,2021-05-01T14:00:00Z,0,3,0,0,0,0,34,0,64613,0,2,0.0,0,-180,129,309,42,False,0,34
Simon Moore,GK,Sheffield Utd,0.0,0,0,0,0,0.0,348,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,17,0,0,0,0,34,0,7216,0,4,0.0,0,-15,0,15,43,False,0,34
Fraser Forster,GK,Southampton,0.2,0,0,0,0,0.0,523,336,0,0,0.0,0.0,2021-04-30T19:00:00Z,0,9,0,0,0,0,34,0,586485,1,1,0.0,0,-2073,5972,8045,40,True,0,34
Angus Gunn,GK,Southampton,0.0,0,0,0,0,0.0,371,336,0,0,0.0,0.0,2021-04-30T19:00:00Z,0,9,0,0,0,0,34,0,8054,1,1,0.0,0,-19,0,19,43,True,0,34
Jack Butland,GK,Crystal Palace,-1.0,0,0,0,0,0.0,586,332,0,0,0.0,0.0,2021-05-01T11:30:00Z,0,12,0,0,0,0,34,0,4408,2,0,0.0,0,8,72,64,45,True,0,34
Will Norris,GK,Burnley,-1.0,0,0,0,0,0.0,583,330,0,0,0.0,0.0,2021-05-03T19:15:00Z,0,19,0,0,0,0,34,0,8253,2,1,0.0,0,-107,33,140,40,True,0,34
Nick Pope,GK,Burnley,0.8,0,0,15,0,0.0,96,330,2,0,2.3,21.0,2021-05-03T19:15:00Z,90,19,0,0,0,0,34,2,891305,2,1,2.0,1,-5462,3951,9413,55,True,0,34
Matt Macey,GK,Arsenal,0.0,0,0,0,0,0.0,527,335,0,0,0.0,0.0,2021-05-02T13:00:00Z,0,14,0,0,0,0,34,0,76534,2,0,0.0,0,-726,0,726,40,False,0,34
Andy Lonergan,GK,West Brom,-0.5,0,0,0,0,0.0,639,338,0,0,0.0,0.0,2021-05-03T17:00:00Z,0,20,0,0,0,0,34,0,2424,1,1,0.0,0,-34,43,77,40,True,0,34
David Button,GK,West Brom,-0.5,0,0,0,0,0.0,56,338,0,0,0.0,0.0,2021-05-03T17:00:00Z,0,20,0,0,0,0,34,0,304163,1,1,0.0,0,-179,3345,3524,39,True,0,34
Wayne Hennessey,GK,Crystal Palace,-1.0,0,0,0,0,0.0,126,332,0,0,0.0,0.0,2021-05-01T11:30:00Z,0,12,0,0,0,0,34,0,22586,2,0,0.0,0,9,86,77,43,True,0,34
Bernd Leno,GK,Arsenal,2.5,0,0,0,0,0.0,8,335,0,0,0.0,0.0,2021-05-02T13:00:00Z,0,14,0,0,0,0,34,0,580171,2,0,0.0,0,-8501,3307,11808,50,False,0,34
João Virgínia,GK,Everton,0.0,0,0,0,0,0.0,167,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,2,0,0,0,0,34,0,6330,2,1,0.0,0,-56,37,93,43,True,0,34
Karlo Ziger,GK,Chelsea,0.5,0,0,0,0,0.0,593,331,0,0,0.0,0.0,2021-05-01T16:30:00Z,0,8,0,0,0,0,34,0,50583,0,2,0.0,0,-537,141,678,40,True,0,34
Mathew Ryan,GK,Arsenal,3.0,0,0,24,1,0.0,70,335,0,0,1.2,12.0,2021-05-02T13:00:00Z,90,14,0,0,0,0,34,1,477290,2,0,0.0,6,-1970,1493,3463,41,False,0,34
Darren Randolph,GK,West Ham,1.0,0,0,0,0,0.0,430,330,0,0,0.0,0.0,2021-05-03T19:15:00Z,0,4,0,0,0,0,34,0,14888,2,1,0.0,0,-62,71,133,43,False,0,34
Ederson Santana de Moraes,GK,Man City,4.3,0,0,29,1,0.0,278,332,0,0,2.2,22.2,2021-05-01T11:30:00Z,90,6,0,0,0,0,34,4,775988,2,0,0.0,7,11687,19221,7534,61,False,0,34
Lukasz Fabianski,GK,West Ham,3.0,0,0,9,0,0.0,431,330,1,0,1.1,11.2,2021-05-03T19:15:00Z,90,4,0,0,0,0,34,1,265533,2,1,0.0,2,1006,5340,4334,50,False,0,34
Wes Foderingham,GK,Sheffield Utd,-1.0,0,0,0,0,0.0,350,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,17,0,0,0,0,34,0,7992,0,4,0.0,0,-248,121,369,43,False,0,34
Danny Ward,GK,Leicester,0.5,0,0,0,0,0.0,223,336,0,0,0.0,0.0,2021-04-30T19:00:00Z,0,16,0,0,0,0,34,0,13004,1,1,0.0,0,23,124,101,43,False,0,34
Paulo Gazzaniga,GK,Spurs,0.0,0,0,0,0,0.0,393,337,0,0,0.0,0.0,2021-05-02T18:15:00Z,0,15,0,0,0,0,34,0,14665,0,4,0.0,0,-37,0,37,43,True,0,34
Marcus Bettinelli,GK,Fulham,0.0,0,0,0,0,0.0,183,331,0,0,0.0,0.0,2021-05-01T16:30:00Z,0,5,0,0,0,0,34,0,1934,0,2,0.0,0,-4,0,4,43,False,0,34
Matija Sarkic,GK,Wolves,0.0,0,0,0,0,0.0,472,338,0,0,0.0,0.0,2021-05-03T17:00:00Z,0,18,0,0,0,0,34,0,6656,1,1,0.0,0,-4,0,4,44,False,0,34
David Martin,GK,West Ham,1.0,0,0,0,0,0.0,429,330,0,0,0.0,0.0,2021-05-03T19:15:00Z,0,4,0,0,0,0,34,0,440659,2,1,0.0,0,-1095,2371,3466,39,False,0,34
Daniel Langley,GK,Newcastle,-1.0,0,0,0,0,0.0,606,335,0,0,0.0,0.0,2021-05-02T13:00:00Z,0,1,0,0,0,0,34,0,9788,2,0,0.0,0,-538,620,1158,39,True,0,34
Aaron Ramsdale,GK,Sheffield Utd,2.8,0,0,22,0,0.0,483,337,4,0,3.1,31.4,2021-05-02T18:15:00Z,90,17,0,0,0,0,34,6,138341,0,4,0.0,2,-1986,1211,3197,46,False,0,34
Adrián San Miguel del Castillo,GK,Liverpool,0.0,0,0,0,0,0.0,245,344,0,0,0.0,0.0,2021-05-08T19:15:00Z,0,16,0,0,0,0,35,0,28520,0,2,0.0,0,-162,232,394,42,True,0,35
Adrián San Miguel del Castillo,GK,Liverpool,0.0,0,0,0,0,0.0,245,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,13,0,0,0,0,35,0,28520,4,2,0.0,0,-162,232,394,42,False,0,35
Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,0,0,0.0,99,341,0,0,0.0,0.0,2021-05-10T19:00:00Z,0,8,0,0,0,0,35,0,91415,2,0,0.0,0,-1225,909,2134,40,False,0,35
Sam Johnstone,GK,West Brom,0.0,0,0,16,0,0.0,417,339,3,0,2.6,26.2,2021-05-09T18:00:00Z,90,1,0,0,0,0,35,4,245953,1,3,0.0,2,-5056,8927,13983,46,False,0,35
Christian Walton,GK,Brighton,0.0,0,0,0,0,0.0,503,348,0,0,0.0,0.0,2021-05-09T11:00:00Z,0,20,0,0,0,0,35,0,88420,1,2,0.0,0,-894,173,1067,40,False,0,35
Thomas McGill,GK,Brighton,0.0,0,0,0,0,0.0,662,348,0,0,0.0,0.0,2021-05-09T11:00:00Z,0,20,0,0,0,0,35,0,27450,1,2,0.0,0,-1303,676,1979,39,False,0,35
Elia Caprile,GK,Leeds,0.0,0,0,0,0,0.0,532,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,17,0,0,0,0,35,0,19380,1,3,0.0,0,-23,306,329,40,True,0,35
David de Gea,GK,Man Utd,0.0,0,0,0,0,0.0,291,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,2,0,0,0,0,35,0,275796,3,1,0.0,0,2350,9927,7577,53,False,0,35
David de Gea,GK,Man Utd,0.0,0,0,12,0,0.0,291,352,2,0,1.4,13.8,2021-05-11T17:00:00Z,90,9,0,0,0,0,35,1,275796,2,1,0.0,1,2350,9927,7577,53,True,0,35
David de Gea,GK,Man Utd,0.0,0,0,0,0,0.0,291,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,11,0,0,0,0,35,0,275796,4,2,0.0,0,2350,9927,7577,53,True,0,35
Karl Darlow,GK,Newcastle,0.0,0,0,0,0,0.0,325,343,0,0,0.0,0.0,2021-05-07T19:00:00Z,0,9,0,0,0,0,35,0,98794,4,2,0.0,0,-3859,108,3967,49,False,0,35
Tom Heaton,GK,Aston Villa,0.0,0,0,0,0,0.0,28,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,13,0,0,0,0,35,0,6138,3,1,0.0,0,-44,88,132,45,True,0,35
Tom Heaton,GK,Aston Villa,0.0,0,0,0,0,0.0,28,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,7,0,0,0,0,35,0,6138,0,0,0.0,0,-44,88,132,45,True,0,35
Andreas Söndergaard,GK,Wolves,0.0,0,0,0,0,0.0,617,348,0,0,0.0,0.0,2021-05-09T11:00:00Z,0,3,0,0,0,0,35,0,19901,1,2,0.0,0,-309,160,469,40,True,0,35
Emiliano Martínez,GK,Aston Villa,0.0,0,0,18,0,0.0,12,340,3,0,2.5,25.4,2021-05-09T13:05:00Z,90,13,0,0,0,0,35,4,3246989,3,1,0.0,2,-31792,23572,55364,54,True,0,35
Emiliano Martínez,GK,Aston Villa,0.0,0,3,32,1,0.0,12,180,0,0,4.0,39.8,2021-05-13T17:00:00Z,90,7,0,0,0,0,35,5,3246989,0,0,0.0,10,-31792,23572,55364,54,True,0,35
Joe Hart,GK,Spurs,0.0,0,0,0,0,0.0,482,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,10,0,0,0,0,35,0,45641,1,3,0.0,0,-103,160,263,42,False,0,35
Robin Olsen,GK,Everton,0.0,0,0,0,0,0.0,573,347,0,0,0.0,0.0,2021-05-09T15:30:00Z,0,19,0,0,0,0,35,0,10669,1,0,0.0,0,-435,327,762,45,False,0,35
Robin Olsen,GK,Everton,0.0,0,0,0,0,0.0,573,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,2,0,0,0,0,35,0,10669,0,0,0.0,0,-435,327,762,45,False,0,35
Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,538,345,0,0,0.0,0.0,2021-05-08T16:30:00Z,0,5,0,0,0,0,35,0,5171,2,1,0.0,0,-36,142,178,44,True,0,35
Kamil Miazek,GK,Leeds,0.0,0,0,0,0,0.0,208,342,0,0,0.0,0.0,2021-05-08T11:30:00Z,0,17,0,0,0,0,35,0,64140,1,3,0.0,0,-467,0,467,40,True,0,35
Kasper Schmeichel,GK,Leicester,0.0,0,0,12,0,0.0,217,343,4,0,1.4,14.0,2021-05-07T19:00:00Z,90,14,0,0,0,0,35,2,848742,4,2,0.0,0,6413,20013,13600,54,True,0,35
Kasper Schmeichel,GK,Leicester,0.0,0,0,7,0,0.0,217,352,1,0,0.3,2.6,2021-05-11T17:00:00Z,90,13,0,0,0,0,35,0,848742,2,1,0.0,2,6413,20013,13600,54,False,0,35
Illan Meslier,GK,Leeds,0.0,0,0,12,0,0.0,213,342,1,0,1.9,19.2,2021-05-08T11:30:00Z,90,17,0,0,0,0,35,2,591957,1,3,0.0,2,-7097,18465,25562,47,True,0,35
Nathan Bishop,GK,Man Utd,0.0,0,0,0,0,0.0,686,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,2,0,0,0,0,35,0,313,3,1,0.0,0,-35,36,71,40,False,0,35
Nathan Bishop,GK,Man Utd,0.0,0,0,0,0,0.0,686,352,0,0,0.0,0.0,2021-05-11T17:00:00Z,0,9,0,0,0,0,35,0,313,2,1,0.0,0,-35,36,71,40,True,0,35
Nathan Bishop,GK,Man Utd,0.0,0,0,0,0,0.0,686,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,11,0,0,0,0,35,0,313,4,2,0.0,0,-35,36,71,40,True,0,35
Alisson Ramses Becker,GK,Liverpool,0.0,0,2,37,1,0.0,252,344,0,0,3.9,38.8,2021-05-08T19:15:00Z,90,16,0,0,0,0,35,6,514237,0,2,0.0,10,11890,16695,4805,59,True,0,35
Alisson Ramses Becker,GK,Liverpool,0.0,0,0,8,0,0.0,252,334,2,0,0.0,0.2,2021-05-13T19:15:00Z,90,13,0,0,0,0,35,0,514237,4,2,0.0,1,11890,16695,4805,59,False,0,35
Stephen Henderson,GK,Crystal Palace,0.0,0,0,0,0,0.0,578,346,0,0,0.0,0.0,2021-05-08T14:00:00Z,0,15,0,0,0,0,35,0,34850,2,0,0.0,0,-422,376,798,40,False,0,35
Stephen Henderson,GK,Crystal Palace,0.0,0,0,0,0,0.0,578,317,0,0,0.0,0.0,2021-05-11T19:15:00Z,0,16,0,0,0,0,35,0,34850,1,3,0.0,0,-422,376,798,40,False,0,35
Roberto Jimenez Gago,GK,West Ham,0.0,0,0,0,0,0.0,433,347,0,0,0.0,0.0,2021-05-09T15:30:00Z,0,7,0,0,0,0,35,0,768,1,0,0.0,0,-1,0,1,45,True,0,35
Caoimhin Kelleher,GK,Liverpool,0.0,0,0,0,0,0.0,560,344,0,0,0.0,0.0,2021-05-08T19:15:00Z,0,16,0,0,0,0,35,0,7304,0,2,0.0,0,-86,59,145,45,True,0,35
Caoimhin Kelleher,GK,Liverpool,0.0,0,0,0,0,0.0,560,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,13,0,0,0,0,35,0,7304,4,2,0.0,0,-86,59,145,45,False,0,35
Rui Pedro dos Santos Patrício,GK,Wolves,0.0,0,0,11,0,0.0,455,348,1,0,1.8,18.2,2021-05-09T11:00:00Z,90,3,0,0,0,0,35,2,406918,1,2,0.0,2,-22742,2478,25220,53,True,0,35
Hugo Lloris,GK,Spurs,0.0,0,0,19,0,0.0,383,342,3,0,3.9,39.4,2021-05-08T11:30:00Z,90,10,0,0,0,0,35,5,559541,1,3,0.0,2,-28510,4651,33161,56,False,0,35
James Trafford,GK,Man City,0.0,0,0,0,0,0.0,595,345,0,0,0.0,0.0,2021-05-08T16:30:00Z,0,5,0,0,0,0,35,0,6180,2,1,0.0,0,-18,45,63,40,True,0,35
Michael Verrips,GK,Sheffield Utd,0.0,0,0,0,0,0.0,580,346,0,0,0.0,0.0,2021-05-08T14:00:00Z,0,6,0,0,0,0,35,0,17428,2,0,0.0,0,-338,0,338,40,True,0,35
John Ruddy,GK,Wolves,0.0,0,0,0,0,0.0,453,348,0,0,0.0,0.0,2021-05-09T11:00:00Z,0,3,0,0,0,0,35,0,18889,1,2,0.0,0,-140,29,169,43,True,0,35
Alex McCarthy,GK,Southampton,0.0,0,0,0,0,0.0,363,344,0,0,0.0,0.0,2021-05-08T19:15:00Z,0,11,0,0,0,0,35,0,928736,0,2,0.0,0,7925,22180,14255,44,False,0,35
Alex McCarthy,GK,Southampton,0.0,0,0,0,0,0.0,363,317,0,0,0.0,0.0,2021-05-11T19:15:00Z,0,6,0,0,0,0,35,0,928736,1,3,0.0,0,7925,22180,14255,44,True,0,35
Jonas Lössl,GK,Everton,0.0,0,0,0,0,0.0,151,347,0,0,0.0,0.0,2021-05-09T15:30:00Z,0,19,0,0,0,0,35,0,7365,1,0,0.0,0,-32,0,32,43,False,0,35
Jonas Lössl,GK,Everton,0.0,0,0,0,0,0.0,151,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,2,0,0,0,0,35,0,7365,0,0,0.0,0,-32,0,32,43,False,0,35
Ørjan Nyland,GK,Aston Villa,0.0,0,0,0,0,0.0,35,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,13,0,0,0,0,35,0,276480,3,1,0.0,0,-2960,0,2960,40,True,0,35
Ørjan Nyland,GK,Aston Villa,0.0,0,0,0,0,0.0,35,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,7,0,0,0,0,35,0,276480,0,0,0.0,0,-2960,0,2960,40,True,0,35
Scott Carson,GK,Man City,0.0,0,0,0,0,0.0,608,345,0,0,0.0,0.0,2021-05-08T16:30:00Z,0,5,0,0,0,0,35,0,12032,2,1,0.0,0,1297,1756,459,39,True,0,35
Martin Dubravka,GK,Newcastle,0.0,0,0,23,0,0.0,326,343,2,0,5.5,55.4,2021-05-07T19:00:00Z,90,9,0,0,0,0,35,7,24231,4,2,0.0,3,-49,1520,1569,48,False,0,35
Alphonse Areola,GK,Fulham,0.0,0,0,16,0,0.0,516,341,2,0,2.8,28.4,2021-05-10T19:00:00Z,90,4,0,0,0,0,35,3,374334,2,0,0.0,2,-10500,3775,14275,46,True,0,35
Kepa Arrizabalaga,GK,Chelsea,0.0,0,0,0,0,0.0,112,345,0,0,0.0,0.0,2021-05-08T16:30:00Z,0,12,0,0,0,0,35,0,46025,2,1,0.0,0,-727,249,976,47,False,0,35
Kepa Arrizabalaga,GK,Chelsea,0.0,0,0,18,0,0.0,112,354,1,0,1.7,17.2,2021-05-12T19:15:00Z,90,1,0,0,0,0,35,2,46025,1,0,0.0,2,-727,249,976,47,True,0,35
